                                              name   nodes avg_len min_len max_len avg_deg min_deg max_deg path_num path_total_len
                         topology-zoo/Palmetto.gml      45    5.77       2      13    2.84       1       5      857           5580
                         topology-zoo/Roedunet.gml      42    3.83       2       5    2.19       1      16     1435           5706
                     topology-zoo/Cesnet200706.gml      44    3.94       2       7    2.32       1      18     1396           5745
                           topology-zoo/Ntelos.gml      48    6.84       0      18    2.42       0       4      745           5912
                           topology-zoo/Carnet.gml      44    3.99       2       7    1.95       1      18     1505           6172
                            topology-zoo/Uunet.gml      49    4.29       2       9    3.43       1      13     1384           6416
                          topology-zoo/Surfnet.gml      50    5.36       2      12    2.72       1      10     1115           6490
                           topology-zoo/Litnet.gml      43    3.97       2       5    2.00       1      13     1596           6516
                             topology-zoo/Iris.gml      51    5.89       2      12    2.51       1       6     1007           6752
                       topology-zoo/Bellcanada.gml      48    6.31       2      14    2.67       1       6     1020           7088
                    topology-zoo/RoedunetFibre.gml      48    6.21       2      14    2.17       1       6     1087           7401
                            topology-zoo/Tinet.gml      53    5.25       2      10    3.36       1      11     1398           7969
                        topology-zoo/Bellsouth.gml      51    4.37       2       8    2.59       1      18     1770           8179
                     topology-zoo/Cesnet201006.gml      52    4.05       2       7    2.42       1      19     1948           8242
                   topology-zoo/HiberniaGlobal.gml      55    6.87       2      17    2.95       1       7     1228           9053
                             topology-zoo/Cudi.gml      51    4.78       2       8    2.04       1      12     1841           9176
                              topology-zoo/Dfn.gml      58    4.18       2       7    3.00       1      15     2112           9489
                         topology-zoo/UsSignal.gml      63    6.58       0      15    2.48       0       5     1178           9635
                       topology-zoo/Garr200908.gml      54    4.52       2       8    2.52       1      11     2018           9655
                       topology-zoo/Garr200902.gml      54    4.52       2       8    2.52       1      11     2018           9655
                       topology-zoo/Garr201004.gml      54    4.55       2       8    2.52       1      11     2006           9685
                       topology-zoo/Garr201001.gml      54    4.55       2       8    2.52       1      11     2006           9685
                       topology-zoo/Garr200912.gml      54    4.55       2       8    2.52       1      11     2006           9685
                       topology-zoo/Garr201003.gml      54    4.55       2       8    2.52       1      11     2006           9685
                 topology-zoo/BeyondTheNetwork.gml      53    4.89       2       8    2.45       1       9     1864           9745
                       topology-zoo/Garr201008.gml      55    4.54       2       8    2.51       1      11     2098          10084
                       topology-zoo/Garr201005.gml      55    4.54       2       8    2.51       1      11     2098          10084
                       topology-zoo/Garr200909.gml      55    4.54       2       8    2.51       1      11     2098          10084
                       topology-zoo/Garr201007.gml      55    4.54       2       8    2.51       1      11     2098          10084
                       topology-zoo/Garr201010.gml      56    4.55       2       8    2.50       1      11     2192          10556
                       topology-zoo/Garr201101.gml      56    4.55       2       8    2.50       1      11     2192          10556
                       topology-zoo/Garr201012.gml      56    4.55       2       8    2.50       1      11     2192          10556
                       topology-zoo/Garr201102.gml      57    4.61       2       8    2.49       1      11     2232          10872
                       topology-zoo/Garr201103.gml      58    4.62       2       8    2.48       1      12     2269          11091
                       topology-zoo/Garr201109.gml      59    4.60       2       9    2.51       1      13     2310          11199
                       topology-zoo/Garr201110.gml      59    4.60       2       9    2.51       1      13     2310          11199
                       topology-zoo/Garr201107.gml      59    4.62       2       9    2.51       1      13     2310          11256
                       topology-zoo/Garr201108.gml      59    4.62       2       9    2.51       1      13     2310          11256
                       topology-zoo/Garr201105.gml      59    4.62       2       9    2.51       1      13     2310          11256
                       topology-zoo/Garr201104.gml      59    4.60       2       8    2.51       1      12     2369          11506
                       topology-zoo/Garr201111.gml      60    4.61       2       9    2.47       1      13     2411          11681
                       topology-zoo/Garr201112.gml      61    4.62       2       9    2.46       1      13     2513          12190
                       topology-zoo/Garr201201.gml      61    4.62       2       9    2.46       1      13     2513          12190
                      topology-zoo/Uninett2011.gml      69    5.25       2      10    2.78       1       8     2103          12299
                         topology-zoo/Globenet.gml      67    6.23       2      16    2.84       1       7     1847          12492
                         topology-zoo/Missouri.gml      67    7.23       2      15    2.48       1       5     1605          13284
